Date,Date_Time,Total,Age,Cases,Sex,Week,Month,Year,Sum_Cases_w
2020/03/11 00:00:00,11-03-2020 00:00,59,70,2,Male,11,3,2020,66
2020/03/11 00:00:00,11-03-2020 00:00,59,80,2,Male,11,3,2020,19
2020/03/12 00:00:00,12-03-2020 00:00,78,0,0,Female,11,3,2020,4
2020/03/12 00:00:00,12-03-2020 00:00,78,10,7,Female,11,3,2020,89
2020/03/12 00:00:00,12-03-2020 00:00,78,20,1,Female,11,3,2020,62
2020/03/12 00:00:00,12-03-2020 00:00,78,30,6,Female,11,3,2020,129
2020/03/12 00:00:00,12-03-2020 00:00,78,40,10,Female,11,3,2020,158
2020/03/12 00:00:00,12-03-2020 00:00,78,50,1,Female,11,3,2020,78
2020/03/12 00:00:00,12-03-2020 00:00,78,60,1,Female,11,3,2020,43
2020/03/12 00:00:00,12-03-2020 00:00,78,70,3,Female,11,3,2020,41
2020/03/12 00:00:00,12-03-2020 00:00,78,80,0,Female,11,3,2020,24
2020/03/12 00:00:00,12-03-2020 00:00,78,0,1,Male,11,3,2020,7
2020/03/12 00:00:00,12-03-2020 00:00,78,10,5,Male,11,3,2020,52
2020/03/12 00:00:00,12-03-2020 00:00,78,20,6,Male,11,3,2020,100
2020/03/12 00:00:00,12-03-2020 00:00,78,30,8,Male,11,3,2020,163
2020/03/12 00:00:00,12-03-2020 00:00,78,40,11,Male,11,3,2020,162
2020/03/12 00:00:00,12-03-2020 00:00,78,50,8,Male,11,3,2020,144
2020/03/12 00:00:00,12-03-2020 00:00,78,60,6,Male,11,3,2020,100
2020/03/12 00:00:00,12-03-2020 00:00,78,70,2,Male,11,3,2020,66
2020/03/12 00:00:00,12-03-2020 00:00,78,80,2,Male,11,3,2020,19
2020/03/13 00:00:00,13-03-2020 00:00,112,0,0,Female,11,3,2020,4
2020/03/13 00:00:00,13-03-2020 00:00,112,10,10,Female,11,3,2020,89
2020/03/13 00:00:00,13-03-2020 00:00,112,20,3,Female,11,3,2020,62
2020/03/13 00:00:00,13-03-2020 00:00,112,30,9,Female,11,3,2020,129
2020/03/13 00:00:00,13-03-2020 00:00,112,40,14,Female,11,3,2020,158
2020/03/13 00:00:00,13-03-2020 00:00,112,50,2,Female,11,3,2020,78
2020/03/13 00:00:00,13-03-2020 00:00,112,60,3,Female,11,3,2020,43
2020/03/13 00:00:00,13-03-2020 00:00,112,70,3,Female,11,3,2020,41
2020/03/13 00:00:00,13-03-2020 00:00,112,80,0,Female,11,3,2020,24
2020/03/13 00:00:00,13-03-2020 00:00,112,0,1,Male,11,3,2020,7
2020/03/13 00:00:00,13-03-2020 00:00,112,10,5,Male,11,3,2020,52
2020/03/13 00:00:00,13-03-2020 00:00,112,20,8,Male,11,3,2020,100
2020/03/13 00:00:00,13-03-2020 00:00,112,30,15,Male,11,3,2020,163
2020/03/13 00:00:00,13-03-2020 00:00,112,40,14,Male,11,3,2020,162
2020/03/13 00:00:00,13-03-2020 00:00,112,50,12,Male,11,3,2020,144
2020/03/13 00:00:00,13-03-2020 00:00,112,60,8,Male,11,3,2020,100
2020/03/13 00:00:00,13-03-2020 00:00,112,70,3,Male,11,3,2020,66
2020/03/13 00:00:00,13-03-2020 00:00,112,80,2,Male,11,3,2020,19
2020/03/14 00:00:00,14-03-2020 00:00,169,0,0,Female,11,3,2020,4
2020/03/14 00:00:00,14-03-2020 00:00,169,10,13,Female,11,3,2020,89
2020/03/14 00:00:00,14-03-2020 00:00,169,20,7,Female,11,3,2020,62
2020/03/14 00:00:00,14-03-2020 00:00,169,30,17,Female,11,3,2020,129
2020/03/14 00:00:00,14-03-2020 00:00,169,40,19,Female,11,3,2020,158
2020/03/14 00:00:00,14-03-2020 00:00,169,50,5,Female,11,3,2020,78
2020/03/14 00:00:00,14-03-2020 00:00,169,60,3,Female,11,3,2020,43
2020/03/14 00:00:00,14-03-2020 00:00,169,70,4,Female,11,3,2020,41
2020/03/14 00:00:00,14-03-2020 00:00,169,80,1,Female,11,3,2020,24
2020/03/14 00:00:00,14-03-2020 00:00,169,0,1,Male,11,3,2020,7
2020/03/14 00:00:00,14-03-2020 00:00,169,10,6,Male,11,3,2020,52
2020/03/14 00:00:00,14-03-2020 00:00,169,20,12,Male,11,3,2020,100
2020/03/14 00:00:00,14-03-2020 00:00,169,30,20,Male,11,3,2020,163
2020/03/14 00:00:00,14-03-2020 00:00,169,40,22,Male,11,3,2020,162
2020/03/14 00:00:00,14-03-2020 00:00,169,50,21,Male,11,3,2020,144
2020/03/14 00:00:00,14-03-2020 00:00,169,60,9,Male,11,3,2020,100
2020/03/14 00:00:00,14-03-2020 00:00,169,70,7,Male,11,3,2020,66
2020/03/14 00:00:00,14-03-2020 00:00,169,80,2,Male,11,3,2020,19
2020/03/15 00:00:00,15-03-2020 00:00,245,0,0,Female,11,3,2020,4
2020/03/15 00:00:00,15-03-2020 00:00,245,10,17,Female,11,3,2020,89
2020/03/15 00:00:00,15-03-2020 00:00,245,20,12,Female,11,3,2020,62
2020/03/15 00:00:00,15-03-2020 00:00,245,30,25,Female,11,3,2020,129
2020/03/15 00:00:00,15-03-2020 00:00,245,40,27,Female,11,3,2020,158
2020/03/15 00:00:00,15-03-2020 00:00,245,50,16,Female,11,3,2020,78
2020/03/15 00:00:00,15-03-2020 00:00,245,60,6,Female,11,3,2020,43
2020/03/15 00:00:00,15-03-2020 00:00,245,70,5,Female,11,3,2020,41
2020/03/15 00:00:00,15-03-2020 00:00,245,80,3,Female,11,3,2020,24
2020/03/15 00:00:00,15-03-2020 00:00,245,0,1,Male,11,3,2020,7
2020/03/15 00:00:00,15-03-2020 00:00,245,10,8,Male,11,3,2020,52
2020/03/15 00:00:00,15-03-2020 00:00,245,20,16,Male,11,3,2020,100
2020/03/15 00:00:00,15-03-2020 00:00,245,30,30,Male,11,3,2020,163
2020/03/15 00:00:00,15-03-2020 00:00,245,40,26,Male,11,3,2020,162
2020/03/15 00:00:00,15-03-2020 00:00,245,50,27,Male,11,3,2020,144
2020/03/15 00:00:00,15-03-2020 00:00,245,60,12,Male,11,3,2020,100
2020/03/15 00:00:00,15-03-2020 00:00,245,70,12,Male,11,3,2020,66
2020/03/15 00:00:00,15-03-2020 00:00,245,80,2,Male,11,3,2020,19
2020/03/16 00:00:00,16-03-2020 00:00,331,0,2,Female,11,3,2020,4
2020/03/16 00:00:00,16-03-2020 00:00,331,10,17,Female,11,3,2020,89
2020/03/16 00:00:00,16-03-2020 00:00,331,20,17,Female,11,3,2020,62
2020/03/16 00:00:00,16-03-2020 00:00,331,30,30,Female,11,3,2020,129
2020/03/16 00:00:00,16-03-2020 00:00,331,40,32,Female,11,3,2020,158
2020/03/16 00:00:00,16-03-2020 00:00,331,50,21,Female,11,3,2020,78
2020/03/16 00:00:00,16-03-2020 00:00,331,60,11,Female,11,3,2020,43
2020/03/16 00:00:00,16-03-2020 00:00,331,70,10,Female,11,3,2020,41
2020/03/16 00:00:00,16-03-2020 00:00,331,80,8,Female,11,3,2020,24
2020/03/16 00:00:00,16-03-2020 00:00,331,0,1,Male,11,3,2020,7
2020/03/16 00:00:00,16-03-2020 00:00,331,10,10,Male,11,3,2020,52
2020/03/16 00:00:00,16-03-2020 00:00,331,20,21,Male,11,3,2020,100
2020/03/16 00:00:00,16-03-2020 00:00,331,30,35,Male,11,3,2020,163
2020/03/16 00:00:00,16-03-2020 00:00,331,40,36,Male,11,3,2020,162
2020/03/16 00:00:00,16-03-2020 00:00,331,50,31,Male,11,3,2020,144
2020/03/16 00:00:00,16-03-2020 00:00,331,60,26,Male,11,3,2020,100
2020/03/16 00:00:00,16-03-2020 00:00,331,70,18,Male,11,3,2020,66
2020/03/16 00:00:00,16-03-2020 00:00,331,80,4,Male,11,3,2020,19
2020/03/17 00:00:00,17-03-2020 00:00,448,0,2,Female,11,3,2020,4
2020/03/17 00:00:00,17-03-2020 00:00,448,10,19,Female,11,3,2020,89
2020/03/17 00:00:00,17-03-2020 00:00,448,20,21,Female,11,3,2020,62
2020/03/17 00:00:00,17-03-2020 00:00,448,30,37,Female,11,3,2020,129
2020/03/17 00:00:00,17-03-2020 00:00,448,40,47,Female,11,3,2020,158
2020/03/17 00:00:00,17-03-2020 00:00,448,50,32,Female,11,3,2020,78
2020/03/17 00:00:00,17-03-2020 00:00,448,60,18,Female,11,3,2020,43
2020/03/17 00:00:00,17-03-2020 00:00,448,70,13,Female,11,3,2020,41
2020/03/17 00:00:00,17-03-2020 00:00,448,80,12,Female,11,3,2020,24
2020/03/17 00:00:00,17-03-2020 00:00,448,0,1,Male,11,3,2020,7
2020/03/17 00:00:00,17-03-2020 00:00,448,10,13,Male,11,3,2020,52
2020/03/17 00:00:00,17-03-2020 00:00,448,20,34,Male,11,3,2020,100
2020/03/17 00:00:00,17-03-2020 00:00,448,30,51,Male,11,3,2020,163
2020/03/17 00:00:00,17-03-2020 00:00,448,40,46,Male,11,3,2020,162
2020/03/17 00:00:00,17-03-2020 00:00,448,50,41,Male,11,3,2020,144
2020/03/17 00:00:00,17-03-2020 00:00,448,60,34,Male,11,3,2020,100
2020/03/17 00:00:00,17-03-2020 00:00,448,70,22,Male,11,3,2020,66
2020/03/17 00:00:00,17-03-2020 00:00,448,80,5,Male,11,3,2020,19
2020/03/18 00:00:00,18-03-2020 00:00,642,0,13,Female,12,3,2020,108
2020/03/18 00:00:00,18-03-2020 00:00,642,10,21,Female,12,3,2020,195
2020/03/18 00:00:00,18-03-2020 00:00,642,20,42,Female,12,3,2020,637
2020/03/18 00:00:00,18-03-2020 00:00,642,30,55,Female,12,3,2020,875
2020/03/18 00:00:00,18-03-2020 00:00,642,40,75,Female,12,3,2020,1026
2020/03/18 00:00:00,18-03-2020 00:00,642,50,50,Female,12,3,2020,876
2020/03/18 00:00:00,18-03-2020 00:00,642,60,49,Female,12,3,2020,620
2020/03/18 00:00:00,18-03-2020 00:00,642,70,32,Female,12,3,2020,362
2020/03/18 00:00:00,18-03-2020 00:00,642,80,11,Female,12,3,2020,328
2020/03/18 00:00:00,18-03-2020 00:00,642,0,3,Male,12,3,2020,34
2020/03/18 00:00:00,18-03-2020 00:00,642,10,15,Male,12,3,2020,161
2020/03/18 00:00:00,18-03-2020 00:00,642,20,45,Male,12,3,2020,540
2020/03/18 00:00:00,18-03-2020 00:00,642,30,62,Male,12,3,2020,838
2020/03/18 00:00:00,18-03-2020 00:00,642,40,63,Male,12,3,2020,883
2020/03/18 00:00:00,18-03-2020 00:00,642,50,42,Male,12,3,2020,791
2020/03/18 00:00:00,18-03-2020 00:00,642,60,28,Male,12,3,2020,720
2020/03/18 00:00:00,18-03-2020 00:00,642,70,17,Male,12,3,2020,483
2020/03/18 00:00:00,18-03-2020 00:00,642,80,19,Male,12,3,2020,271
2020/03/19 00:00:00,19-03-2020 00:00,785,0,14,Female,12,3,2020,108
2020/03/19 00:00:00,19-03-2020 00:00,785,10,22,Female,12,3,2020,195
2020/03/19 00:00:00,19-03-2020 00:00,785,20,51,Female,12,3,2020,637
2020/03/19 00:00:00,19-03-2020 00:00,785,30,75,Female,12,3,2020,875
2020/03/19 00:00:00,19-03-2020 00:00,785,40,89,Female,12,3,2020,1026
2020/03/19 00:00:00,19-03-2020 00:00,785,50,60,Female,12,3,2020,876
2020/03/19 00:00:00,19-03-2020 00:00,785,60,35,Female,12,3,2020,620
2020/03/19 00:00:00,19-03-2020 00:00,785,70,23,Female,12,3,2020,362
2020/03/19 00:00:00,19-03-2020 00:00,785,80,21,Female,12,3,2020,328
2020/03/19 00:00:00,19-03-2020 00:00,785,0,3,Male,12,3,2020,34
2020/03/19 00:00:00,19-03-2020 00:00,785,10,17,Male,12,3,2020,161
2020/03/19 00:00:00,19-03-2020 00:00,785,20,51,Male,12,3,2020,540
2020/03/19 00:00:00,19-03-2020 00:00,785,30,71,Male,12,3,2020,838
2020/03/19 00:00:00,19-03-2020 00:00,785,40,78,Male,12,3,2020,883
2020/03/19 00:00:00,19-03-2020 00:00,785,50,61,Male,12,3,2020,791
2020/03/19 00:00:00,19-03-2020 00:00,785,60,61,Male,12,3,2020,720
2020/03/19 00:00:00,19-03-2020 00:00,785,70,36,Male,12,3,2020,483
2020/03/19 00:00:00,19-03-2020 00:00,785,80,17,Male,12,3,2020,271
2020/03/20 00:00:00,20-03-2020 00:00,1020,0,14,Female,12,3,2020,108
2020/03/20 00:00:00,20-03-2020 00:00,1020,10,23,Female,12,3,2020,195
2020/03/20 00:00:00,20-03-2020 00:00,1020,20,65,Female,12,3,2020,637
2020/03/20 00:00:00,20-03-2020 00:00,1020,30,92,Female,12,3,2020,875
2020/03/20 00:00:00,20-03-2020 00:00,1020,40,106,Female,12,3,2020,1026
2020/03/20 00:00:00,20-03-2020 00:00,1020,50,90,Female,12,3,2020,876
2020/03/20 00:00:00,20-03-2020 00:00,1020,60,53,Female,12,3,2020,620
2020/03/20 00:00:00,20-03-2020 00:00,1020,70,35,Female,12,3,2020,362
2020/03/20 00:00:00,20-03-2020 00:00,1020,80,27,Female,12,3,2020,328
2020/03/20 00:00:00,20-03-2020 00:00,1020,0,4,Male,12,3,2020,34
2020/03/20 00:00:00,20-03-2020 00:00,1020,10,21,Male,12,3,2020,161
2020/03/20 00:00:00,20-03-2020 00:00,1020,20,61,Male,12,3,2020,540
2020/03/20 00:00:00,20-03-2020 00:00,1020,30,95,Male,12,3,2020,838
2020/03/20 00:00:00,20-03-2020 00:00,1020,40,90,Male,12,3,2020,883
2020/03/20 00:00:00,20-03-2020 00:00,1020,50,84,Male,12,3,2020,791
2020/03/20 00:00:00,20-03-2020 00:00,1020,60,79,Male,12,3,2020,720
2020/03/20 00:00:00,20-03-2020 00:00,1020,70,55,Male,12,3,2020,483
2020/03/20 00:00:00,20-03-2020 00:00,1020,80,25,Male,12,3,2020,271
2020/03/21 00:00:00,21-03-2020 00:00,1280,0,14,Female,12,3,2020,108
2020/03/21 00:00:00,21-03-2020 00:00,1280,10,27,Female,12,3,2020,195
2020/03/21 00:00:00,21-03-2020 00:00,1280,20,89,Female,12,3,2020,637
2020/03/21 00:00:00,21-03-2020 00:00,1280,30,118,Female,12,3,2020,875
2020/03/21 00:00:00,21-03-2020 00:00,1280,40,133,Female,12,3,2020,1026
2020/03/21 00:00:00,21-03-2020 00:00,1280,50,113,Female,12,3,2020,876
2020/03/21 00:00:00,21-03-2020 00:00,1280,60,75,Female,12,3,2020,620
2020/03/21 00:00:00,21-03-2020 00:00,1280,70,42,Female,12,3,2020,362
2020/03/21 00:00:00,21-03-2020 00:00,1280,80,38,Female,12,3,2020,328
2020/03/21 00:00:00,21-03-2020 00:00,1280,0,4,Male,12,3,2020,34
2020/03/21 00:00:00,21-03-2020 00:00,1280,10,22,Male,12,3,2020,161
2020/03/21 00:00:00,21-03-2020 00:00,1280,20,68,Male,12,3,2020,540
2020/03/21 00:00:00,21-03-2020 00:00,1280,30,116,Male,12,3,2020,838
2020/03/21 00:00:00,21-03-2020 00:00,1280,40,109,Male,12,3,2020,883
2020/03/21 00:00:00,21-03-2020 00:00,1280,50,101,Male,12,3,2020,791
2020/03/21 00:00:00,21-03-2020 00:00,1280,60,105,Male,12,3,2020,720
2020/03/21 00:00:00,21-03-2020 00:00,1280,70,71,Male,12,3,2020,483
2020/03/21 00:00:00,21-03-2020 00:00,1280,80,35,Male,12,3,2020,271
2020/03/22 00:00:00,22-03-2020 00:00,1600,0,17,Female,12,3,2020,108
2020/03/22 00:00:00,22-03-2020 00:00,1600,10,31,Female,12,3,2020,195
2020/03/22 00:00:00,22-03-2020 00:00,1600,20,105,Female,12,3,2020,637
2020/03/22 00:00:00,22-03-2020 00:00,1600,30,148,Female,12,3,2020,875
2020/03/22 00:00:00,22-03-2020 00:00,1600,40,173,Female,12,3,2020,1026
